Rating,Reviews,Clean_Reviews,Word_Count
5,It's very very good,it s very very good,5
5,good,good,1
4,Excellent seller recommend 100%,excellent seller recommend,3
2,"Decent price for a decent piece of equipment. The camera is not bad, the processor is decent. What absolutely ruins this phone is the ADWARE GARBAGE attached to it.The Adware does NOTHING (because the ads themselves aren't even sized properly you don't even know what's being promoted) but slows up the phone. It pops up every so often in settings, launching aps etc. Additionally having used close to a dozen MTK phones Lenovo did a poor job of altering the android OS. It's hard to use, not configurable and clunky.And finally I cannot figure out how to change the MMS settings to consolidate group texts - a known problem with earlier generation android phones.I think those that have the time (I don't) to root this phone will have a much better experience. In stock software form it's not better than the other Android phones on the market - despite the slightly lower price.",decent price for a decent piece of equipment the camera is not bad the processor is decent what absolutely ruins this phone is the adware garbage attached to it the adware does nothing because the ads themselves aren t even sized properly you don t even know what s being promoted but slows up the phone it pops up every so often in settings launching aps etc additionally having used close to a dozen mtk phones lenovo did a poor job of altering the android os it s hard to use not configurable and clunky and finally i cannot figure out how to change the mms settings to consolidate group texts a known problem with earlier generation android phones i think those that have the time i don t to root this phone will have a much better experience in stock software form it s not better than the other android phones on the market despite the slightly lower price,160
5,perfect,perfect,1
4,the best phone you can buy for this price I love it,the best phone you can buy for this price i love it,12
5,exelente,exelente,1
5,excellent product.,excellent product,2
5,very good,very good,2
5,"Excellent phone for the price, dual sim, unlocked, with Google Play store. I even got CWM custom recovery to install on it and now I can experiment with other firmware. Please note that most of the CWM installation instruction will NOT work because they were written for the wrong version of the phone. This is the so called 发哥版, you would need to know a bit of Chinese and find the right CWM image for it.The resolution is of course on the low side for such a big phone. On the other hand, I purchased it for my mother and configured it with huge fonts in any case, so it didn't bother me.",excellent phone for the price dual sim unlocked with google play store i even got cwm custom recovery to install on it and now i can experiment with other firmware please note that most of the cwm installation instruction will not work because they were written for the wrong version of the phone this is the so called you would need to know a bit of chinese and find the right cwm image for it the resolution is of course on the low side for such a big phone on the other hand i purchased it for my mother and configured it with huge fonts in any case so it didn t bother me,114
5,Excellent phone functions recommend,excellent phone functions recommend,4
5,I'm so surprise about this phone...great quality! In cheap price!!!!happy happy the only cons is the long wait to be shipped.but its worth!,i m so surprise about this phone great quality in cheap price happy happy the only cons is the long wait to be shipped but its worth,27
5,gracias,gracias,1
1,"This product shut down the screen when u use to audio/video call in skype,viber,& messenger! The screen will turn back on only when u remove the battery and turn on again! Factory deffect!",this product shut down the screen when u use to audio video call in skype viber messenger the screen will turn back on only when u remove the battery and turn on again factory deffect,35
2,The camara sucks,the camara sucks,3
4,"The screen color quality is crisp as most leading brands. The volume is loud in ear & the speakerphone as well ( I like ) The only thing I dislike is all the China Apps installed. I've disabled most & there are a few things that still have the chinese language, however, considering the processing speed, screen clarity, & price, I'm keeping it :)",the screen color quality is crisp as most leading brands the volume is loud in ear the speakerphone as well i like the only thing i dislike is all the china apps installed i ve disabled most there are a few things that still have the chinese language however considering the processing speed screen clarity price i m keeping it,60
5,quality team recommend them to everyone on amazon.,quality team recommend them to everyone on amazon,8
5,Very nice.arrived on time. I love it.,very nice arrived on time i love it,8
5,Excellent!,excellent,1
2,the product is good but the English language still have settings showing in Chinese and its does not have google play.is there any change you provide more details on how I can get full version to download in English that I can install in the phones?,the product is good but the english language still have settings showing in chinese and its does not have google play is there any change you provide more details on how i can get full version to download in english that i can install in the phones,47
5,Its lovely ! My brother in law loves it so far.,its lovely my brother in law loves it so far,10
5,bien,bien,1
5,This phone is very good.,this phone is very good,5
5,excelente,excelente,1
5,Better than expected,better than expected,3
5,Excelente telefono.,excelente telefono,2
5,BUENO,bueno,1
5,good,good,1
5,muy bien,muy bien,2
5,It is a great phone for very fast and reliable. I'm happy with my phone,it is a great phone for very fast and reliable i m happy with my phone,16
5,Good,good,1
5,Excellent,excellent,1
3,"It's Ok! I went back to my old phone because so much was not working right on this phone and I haven't had time to call to see if it was a phone problem or phone carrier problem. I could call and receive calls, and text and receive texts, but none of the data would work, it wouldn't connect to the internet so I couldn't view anything nor download anything. I got an error with everything I tried. So I put my SIM card back in my old phone for now. When I have the chance, I'll try to see what's wrong with this phone because it seems like a really nice phone, and I love the size of the screen.",it s ok i went back to my old phone because so much was not working right on this phone and i haven t had time to call to see if it was a phone problem or phone carrier problem i could call and receive calls and text and receive texts but none of the data would work it wouldn t connect to the internet so i couldn t view anything nor download anything i got an error with everything i tried so i put my sim card back in my old phone for now when i have the chance i ll try to see what s wrong with this phone because it seems like a really nice phone and i love the size of the screen,127
5,THANK YOU SO MUCH! ARRIVED IN EXCELLENT CONDITION,thank you so much arrived in excellent condition,8
5,"Good afternoon is to inform the team 5.5-Inch Lenovo A850 Unlocked 3G has the following fails, the computer does not recognize any SIM card into its two slots, I wonder if the team is still in warranty and see what we can do no more than say thank you very much.",good afternoon is to inform the team inch lenovo a unlocked g has the following fails the computer does not recognize any sim card into its two slots i wonder if the team is still in warranty and see what we can do no more than say thank you very much,51
1,the phone can be put in Spanish ?,the phone can be put in spanish,7
1,Came with only Chinese instructions. Defective and would not charge for many days. Had to return to Amazon.,came with only chinese instructions defective and would not charge for many days had to return to amazon,18
5,Exelente,exelente,1
3,"I sent the phone to Colombia, and They had to change the battery because the one the phone came with, did not work. They had to pay almost $50 to replace it.The phone is working as expected after that.",i sent the phone to colombia and they had to change the battery because the one the phone came with did not work they had to pay almost to replace it the phone is working as expected after that,39
1,"I received it, charged the battery and nothing happened. The photo was DOA. Nada. Returned and got my money back to buy another brand.",i received it charged the battery and nothing happened the photo was doa nada returned and got my money back to buy another brand,24
5,"Genial cell phone, fast and beautiful. The camera is us their main attraction.",genial cell phone fast and beautiful the camera is us their main attraction,13
5,excelente,excelente,1
5,good quality product and was ordered and arrived in time .,good quality product and was ordered and arrived in time,10
4,"There are a problem, the menu on the PC is in chinese",there are a problem the menu on the pc is in chinese,12
5,Thank you very much for the excellent product,thank you very much for the excellent product,8
5,"Serious excellent seller and excellent product, i recommend...",serious excellent seller and excellent product i recommend,8
4,😊,,0
5,Very good,very good,2
3,Bery good products,bery good products,3
5,awesome - only photo quality not goo,awesome only photo quality not goo,6
4,good porq my product does not have tracking,good porq my product does not have tracking,8
5,very good phone.....u can go for it.....,very good phone u can go for it,8
5,Excelente,excelente,1
5,very good the product.,very good the product,4
5,"Love the phone,plays all my apps and for the price its Good",love the phone plays all my apps and for the price its good,13
3,Charge port went bad within a few months,charge port went bad within a few months,8
2,"Didn't have the color that originally wanted when the product shipped out. The white one seem to have ran out of stock just as I ordered it a week ago. Got a knock off version instead. I was expecting the original Lenovo phone however, as a gift to my baby sister she enjoyed the cute features.",didn t have the color that originally wanted when the product shipped out the white one seem to have ran out of stock just as i ordered it a week ago got a knock off version instead i was expecting the original lenovo phone however as a gift to my baby sister she enjoyed the cute features,57
3,"sometimes the screen and home button are unresponsive to the touch, maybe i got the defective one, but i do like lenovo brand.",sometimes the screen and home button are unresponsive to the touch maybe i got the defective one but i do like lenovo brand,23
1,"I did not like the phone worked only 03 days , it turns on and off alone without emitting any action on my part. Do not waste your money on this option",i did not like the phone worked only days it turns on and off alone without emitting any action on my part do not waste your money on this option,30
5,Nice phone. Android gsm with 2sims great.,nice phone android gsm with sims great,7
1,Defective. Bought as Christmas gift. Recipient said it's not working. Earpiece is also missing from the box.,defective bought as christmas gift recipient said it s not working earpiece is also missing from the box,18
1,"the phone it is terrible ,got some pornovirus,and kepeeng come back on the phone screen and it does not let you do anything,waste off money and i have this for only 3 months",the phone it is terrible got some pornovirus and kepeeng come back on the phone screen and it does not let you do anything waste off money and i have this for only months,34
4,The phone is perfect but I did not receive headphones,the phone is perfect but i did not receive headphones,10
2,Its the worst..,its the worst,3
4,excelente,excelente,1
4,Excellent price and quality,excellent price and quality,4
4,Very good,very good,2
1,Im not happy with my Lenovo A850 it doesnt work well with 3G and 4G. Im happy with your service.,im not happy with my lenovo a it doesnt work well with g and g im happy with your service,20
5,excellent,excellent,1
1,The volume music cannot to stop when it's turned on and it's stuck on a never ending loop on the logo. Returned the phone.,the volume music cannot to stop when it s turned on and it s stuck on a never ending loop on the logo returned the phone,26
5,Excelente,excelente,1
5,Excelent,excelent,1
5,"Love it, your the best LENOVO.",love it your the best lenovo,6
5,Excellent product !!,excellent product,2
5,"Just received this phone and I'm very impressed with the quality. I've had a Lenovo computer and it was a great device. The phone thus far seems so too. I recently purchased a POSH 5.7 phone that was horrible. Very sluggish and froze. This phone however is very fast is comparison. The phone I was trying to replace with these recent purchases was the Samsung G 3. It was a great phone but after two years and many falls needed to be replaced. This Lenovo feels and looks of the same quality, unlike the POSH. I highly recommend it! I will keep this updated if I encounter any problems.",just received this phone and i m very impressed with the quality i ve had a lenovo computer and it was a great device the phone thus far seems so too i recently purchased a posh phone that was horrible very sluggish and froze this phone however is very fast is comparison the phone i was trying to replace with these recent purchases was the samsung g it was a great phone but after two years and many falls needed to be replaced this lenovo feels and looks of the same quality unlike the posh i highly recommend it i will keep this updated if i encounter any problems,109
5,very good,very good,2
5,As described,as described,2
5,my husband love this phone a lot..style & performance superb...,my husband love this phone a lot style performance superb,10
5,yes,yes,1
5,Excelente,excelente,1
5,very good,very good,2
4,"So far , so good . Works well",so far so good works well,6
5,It's a nice phone for such a low price,it s a nice phone for such a low price,10
5,my favor phone,my favor phone,3
3,some features are not working for me,some features are not working for me,7
1,It came without the headphones. And in the box and publication says q is included,it came without the headphones and in the box and publication says q is included,15
5,Good,good,1
5,feliz exelente,feliz exelente,2
1,unfortunately phone did not open. so it dosen work. the seller dont care it. i think when rooted malfunctioned. dont get. i get 2 one . one of them is trush.,unfortunately phone did not open so it dosen work the seller dont care it i think when rooted malfunctioned dont get i get one one of them is trush,29
3,"I am still getting used to it. It is unlocked but It was not rooted. It is subject to annoying ""GSM Buzz"" near my radio/TV/speakers. I like the dual SIM slots. I use one plan for voice and another for data/text. Or you can use each SIM for different countries services when travelling. The manual and warranty is in Chinese, but it's easy to figure out. It's a phone: Insert battery, Insert SIM, insert micro SD, insert charger cable, charge, tap on Settings. That's pretty much what a quick-start guide will say.The ear buds are cheap. So buy your own ear buds.",i am still getting used to it it is unlocked but it was not rooted it is subject to annoying gsm buzz near my radio tv speakers i like the dual sim slots i use one plan for voice and another for data text or you can use each sim for different countries services when travelling the manual and warranty is in chinese but it s easy to figure out it s a phone insert battery insert sim insert micro sd insert charger cable charge tap on settings that s pretty much what a quick start guide will say the ear buds are cheap so buy your own ear buds,110
4,Okey,okey,1
5,It's very very good buy it,it s very very good buy it,7
2,Bad cell phone,bad cell phone,3
5,excelent seller and product,excelent seller and product,4
1,dynamic isn't working,dynamic isn t working,4
4,Not a great phone but good value for money,not a great phone but good value for money,9
5,"Just as promised. This a great SmartPhone. Very fast interface. Just make sure you buy it ""Rooted"" and google Play pre-Installed. Awesome. Can't get enough of it.",just as promised this a great smartphone very fast interface just make sure you buy it rooted and google play pre installed awesome can t get enough of it,29
5,Great Product,great product,2
5,Great product!,great product,2
2,this phone has poor talk quality and it is not a 3g phone itis a 2g phone i called at&t to have them send me a new sim they asked for a imei # when i gave it to them them told me that is was 2g and they do not used 2g phone anymore and the internet is slow that is because it is a edge network not 3g!!!! overall the phone is a 3 out of 10,this phone has poor talk quality and it is not a g phone itis a g phone i called at t to have them send me a new sim they asked for a imei when i gave it to them them told me that is was g and they do not used g phone anymore and the internet is slow that is because it is a edge network not g overall the phone is a out of,77
1,toda una estafa,toda una estafa,3
5,Excellent cellphone its great,excellent cellphone its great,4
4,Works Good!,works good,2
3,Battery dies too quickly and picture quality is poor.,battery dies too quickly and picture quality is poor,9
5,Good phone i would like another one,good phone i would like another one,7
5,Great phon..... luv it,great phon luv it,4
5,i like it. i love it,i like it i love it,6
5,Fine,fine,1
5,First this phone is huge! I absolutely love it! It is super fast and the camera and video is very clear and crisp! I'm so glad I took a chance on it!UPDATE! Still love my phone but I cant figure out how o move apps to sim card1 seems like this is a problem alot of people are facing1 I dont know what rooting is and to save myself from messing up my phone I will take it to best buty geek squad and let them fix it!Feeling aggravated! Also is their an update to a higher version like Lolipop. Skittles or whatever they calling it now lol?,first this phone is huge i absolutely love it it is super fast and the camera and video is very clear and crisp i m so glad i took a chance on it update still love my phone but i cant figure out how o move apps to sim card seems like this is a problem alot of people are facing i dont know what rooting is and to save myself from messing up my phone i will take it to best buty geek squad and let them fix it feeling aggravated also is their an update to a higher version like lolipop skittles or whatever they calling it now lol,111
5,"Nice for the price, very big!",nice for the price very big,6
5,excellent,excellent,1
5,"I like this smartphone, good quality very very smartphone, the color, pretty, 5.5 inch perfect in the hand, I recomend this smartphone very very smart. Thank a Amazon and the other seller of china.",i like this smartphone good quality very very smartphone the color pretty inch perfect in the hand i recomend this smartphone very very smart thank a amazon and the other seller of china,33
5,100% recomendado,recomendado,1
5,excellent,excellent,1
5,THANKS A GOOD PRODUCT,thanks a good product,4
5,I am satisfied with my purchase,i am satisfied with my purchase,6
5,muy bueno gracias,muy bueno gracias,3
3,Good,good,1
3,in venezuela not take 3g from movilnet,in venezuela not take g from movilnet,7
5,Excelente,excelente,1
5,Excelente,excelente,1
1,revision,revision,1
4,good mobile,good mobile,2
5,It is a nice phone,it is a nice phone,5
4,Excellent seller recommend 100%,excellent seller recommend,3
4,the only situation is tha you have to upload a new software.all in Chinese!!! what??? yes all in chinese,the only situation is tha you have to upload a new software all in chinese what yes all in chinese,20
5,f,f,1
5,fine fine,fine fine,2
5,Excellent!,excellent,1
5,This product arrived in excellent time.,this product arrived in excellent time,6
5,good,good,1
1,The biggest downside to this phone is from China. It looks great. I've been using it about a week and already having charging/battery issues. Its definitely going back!,the biggest downside to this phone is from china it looks great i ve been using it about a week and already having charging battery issues its definitely going back,30
5,"I love it, the only problem is the camera its not very clear but its okay!",i love it the only problem is the camera its not very clear but its okay,16
3,The size of phone is good fast enough and convenient for Every day use and also fits in average hand.The battery is not very strong and Wireless is looking weak.if you need a phone for both talk and internet This is a very Economical option.venkata,the size of phone is good fast enough and convenient for every day use and also fits in average hand the battery is not very strong and wireless is looking weak if you need a phone for both talk and internet this is a very economical option venkata,48
4,"The phone is excellent at such a low price compared to other brands. fast, long battery life, I would give it five star if the phone was set properly. The large screen is so nice for a old person to read.I downloaded the Wechat I used most from either Lenovo store or Amazon store apps installed on it (sorry I do not remember). I did not find Google play when it arrived.you have to figure out how to change the default Chinese browser into a English one. Some things are still in Chinese although the language was initially set to be English. this seller have not done the right rooting as it described. But that does not prevent me enjoy the phone until now. Its default setting needs to be customized if you use gophone plan. You MUST turn off the data connection service to avoid automatic connecting and charging for the online time (Could be too late when you notice that).I will add more when I learn using other functions.Just find that when you insert 32G SD card, the machine response very slow. Do not recommend to try to use 32G Card.",the phone is excellent at such a low price compared to other brands fast long battery life i would give it five star if the phone was set properly the large screen is so nice for a old person to read i downloaded the wechat i used most from either lenovo store or amazon store apps installed on it sorry i do not remember i did not find google play when it arrived you have to figure out how to change the default chinese browser into a english one some things are still in chinese although the language was initially set to be english this seller have not done the right rooting as it described but that does not prevent me enjoy the phone until now its default setting needs to be customized if you use gophone plan you must turn off the data connection service to avoid automatic connecting and charging for the online time could be too late when you notice that i will add more when i learn using other functions just find that when you insert g sd card the machine response very slow do not recommend to try to use g card,197
4,the phone is good i liked it its amaizing a loved it the only thing that i oreder in white and they send mi in blackbut is an amaizing phone,the phone is good i liked it its amaizing a loved it the only thing that i oreder in white and they send mi in blackbut is an amaizing phone,30
5,"This is the second smartphone I purchased (my first one is the same phone, in black). After my experience with my 1st Lenovo A850, I realize that the cheapest price does not mean the phone is best setup to fit my use. I got this one from PriceAngels. Before I placed my order, I confirmed with the seller on setting the language to English, rooting and installing GooglePlay. The seller was very prompt in getting back to me. For that, I thank you!The phone's screen quality is good (although not as high end as HD) for the price level. The touch response is as good as any high end smartphones. Since this phone has been rooted, I could install any app/tools I want.things for Lenovo A850 should be noted (for good reasons) --1. The FM radio is very clear. You cannot use the FM radio on speaker, you must use an ear piece.2. This phone has a built in GPS. I installed a GPS app that does not need internet connection to the phone. The GPS app has slow responses, so, it is hard to tell how good is the GPS until I try some more. If non-web GPS app works well, then I do not have to use DATA for direction at all. For now, my GPS device will remain in the car...3. Although the phone's language has been set to English, some status updates / indicators on the phone are still in Chinese. This does not bother me. I don't think you can have EVERYTHING set to English or another language.4. The phone boots up to some Chinese mobile company. This is one setting I would love to change but don't know how.This phone still gets 5-star rating from me. This is a great phone and the price is great.",this is the second smartphone i purchased my first one is the same phone in black after my experience with my st lenovo a i realize that the cheapest price does not mean the phone is best setup to fit my use i got this one from priceangels before i placed my order i confirmed with the seller on setting the language to english rooting and installing googleplay the seller was very prompt in getting back to me for that i thank you the phone s screen quality is good although not as high end as hd for the price level the touch response is as good as any high end smartphones since this phone has been rooted i could install any app tools i want things for lenovo a should be noted for good reasons the fm radio is very clear you cannot use the fm radio on speaker you must use an ear piece this phone has a built in gps i installed a gps app that does not need internet connection to the phone the gps app has slow responses so it is hard to tell how good is the gps until i try some more if non web gps app works well then i do not have to use data for direction at all for now my gps device will remain in the car although the phone s language has been set to english some status updates indicators on the phone are still in chinese this does not bother me i don t think you can have everything set to english or another language the phone boots up to some chinese mobile company this is one setting i would love to change but don t know how this phone still gets star rating from me this is a great phone and the price is great,309
5,"Positive Sides : Big screen, very nice colours , not bad camera for 5MP, fast in work, perfect body quality, long battery life, low priceNegative Sides : NOT LOADED WITH GOOGLE PLAY, a lot of chinese apps and some of them you can't uninstall (but you can root it to English or another language, if you have such knowledge)",positive sides big screen very nice colours not bad camera for mp fast in work perfect body quality long battery life low pricenegative sides not loaded with google play a lot of chinese apps and some of them you can t uninstall but you can root it to english or another language if you have such knowledge,57
4,"1- the manual don`t have english.just it. I like the phone, I start use now. I hope have no problema, becausethe manual is in chinise.",the manual don t have english just it i like the phone i start use now i hope have no problema becausethe manual is in chinise,26
5,"This phone is good the android is a very intuitive an easy OS, the phone can do all that you plan, feel good and its very responsive.",this phone is good the android is a very intuitive an easy os the phone can do all that you plan feel good and its very responsive,27
5,The delivery was earlier than expected and the cellphone is extremely fast. I have yet to experience trouble with it. This is the best cellphone I have ever bought!,the delivery was earlier than expected and the cellphone is extremely fast i have yet to experience trouble with it this is the best cellphone i have ever bought,29
5,excellent good happy phone arrived earlier than expected I recomiendo this phone is great good quality good performance very fast if you want a big elegant white fast this phone is .. all you have is that this does not come dipositive is Spanish and I am from Dominican Republic .. acostumbro on me but I love is great I recommend it to all . battery lasts a long bino has good performance one but it is great,excellent good happy phone arrived earlier than expected i recomiendo this phone is great good quality good performance very fast if you want a big elegant white fast this phone is all you have is that this does not come dipositive is spanish and i am from dominican republic acostumbro on me but i love is great i recommend it to all battery lasts a long bino has good performance one but it is great,75
5,Way better than my iphone 4. It feels like a phone but works like a tablet. Very fast and plenty of memory (with a 32gb card). It doesn't have the usual characteristics of a Chinese product. Fells like an LG.,way better than my iphone it feels like a phone but works like a tablet very fast and plenty of memory with a gb card it doesn t have the usual characteristics of a chinese product fells like an lg,40
5,ok,ok,1
5,Usually after buying a unlocked phone off amazon I have a problem . BUT I LOVE THIS PHONE . I HAVEN'T HAD A SINGLE ISSUE . I recommend this phone,usually after buying a unlocked phone off amazon i have a problem but i love this phone i haven t had a single issue i recommend this phone,28
1,"My cell phone doesn't charge right now, it out of power , I don't know where can I contact the seller! Will you help me?",my cell phone doesn t charge right now it out of power i don t know where can i contact the seller will you help me,26
5,"I am satisfied with the behavior of the apparatus further is fast , thin , light and beautiful , I would recommend!",i am satisfied with the behavior of the apparatus further is fast thin light and beautiful i would recommend,19
5,ecxelente,ecxelente,1
5,EXCELLENT,excellent,1
4,my daughter seens to like this phone. it belong to her. she said she cant download facebook. this could be because her memory cards has too much on it. something needs to be deleted.,my daughter seens to like this phone it belong to her she said she cant download facebook this could be because her memory cards has too much on it something needs to be deleted,34
2,I buyed two smart phone but one phone present problem because don't run. Only say lenovo in the home screen. Please say me what i can do,i buyed two smart phone but one phone present problem because don t run only say lenovo in the home screen please say me what i can do,28
5,buen producto,buen producto,2
5,Excelente,excelente,1
3,I really like the phone it what I want. I am Jamaica it shuts off with Noone touching it. The chinese is a huge problem I am returning it the sim card setup the shut downs...,i really like the phone it what i want i am jamaica it shuts off with noone touching it the chinese is a huge problem i am returning it the sim card setup the shut downs,36
5,bueno,bueno,1
5,EXCELENT,excelent,1
5,excelente!!,excelente,1
5,excellent recommend,excellent recommend,2
1,This phone does not work I arrived damaged,this phone does not work i arrived damaged,8
5,Very good,very good,2
5,VERY GOOD,very good,2
1,"Good night I write you because Lenovos buy two phones A850 .As can be seen in July and after three months the phones began to fail presenting several problems, guindaban , were paid , was reteaban and could never communicate with vendendor , although they wrote repeatedly , nobody gave me answer or solution to the problem .For this reason the phone never served and lost my dollars.I really think a lack of respect.Waiting for your good offices ..Hoping that the company amazon take action.since Mr. YOMIKOO , I never gave me a solution ...Eulises carefully Peña",good night i write you because lenovos buy two phones a as can be seen in july and after three months the phones began to fail presenting several problems guindaban were paid was reteaban and could never communicate with vendendor although they wrote repeatedly nobody gave me answer or solution to the problem for this reason the phone never served and lost my dollars i really think a lack of respect waiting for your good offices hoping that the company amazon take action since mr yomikoo i never gave me a solution eulises carefully pena,95
4,very nic e,very nic e,3
1,"I think that i can repair the phone with 50$ that they give to me but not, the phone just doesn't work at all, with anything turn on, i just hate it, is the worst phone that i ever had! Doesn't buy this, all of plastic and aluminium. Is a Stole",i think that i can repair the phone with that they give to me but not the phone just doesn t work at all with anything turn on i just hate it is the worst phone that i ever had doesn t buy this all of plastic and aluminium is a stole,52
1,The phone is lighting fast however it only allows you to change language settings to English and Chinese it wasn't routed in Goole play store it has a lenovo store that is in Chinese. Won't buy again. Amazon try to help but wasn't any help to me.,the phone is lighting fast however it only allows you to change language settings to english and chinese it wasn t routed in goole play store it has a lenovo store that is in chinese won t buy again amazon try to help but wasn t any help to me,50
5,"I own one that I bought through dealextreme and it has been working really well, So many drops it has had that I don't remember, and that is the main reason why I am buying it again since I am quite clumsy with holding cells. Secondly, I think this cel is quite fast for the price, even though picture quality is not as great to pair it with my high def cameras, but just to point and click is ok. Hope it would come with more memory, but I could not complain since I the price seems to be right.",i own one that i bought through dealextreme and it has been working really well so many drops it has had that i don t remember and that is the main reason why i am buying it again since i am quite clumsy with holding cells secondly i think this cel is quite fast for the price even though picture quality is not as great to pair it with my high def cameras but just to point and click is ok hope it would come with more memory but i could not complain since i the price seems to be right,101
5,excelente....!!!,excelente,1
1,returned broken screen,returned broken screen,3
5,Exelent,exelent,1
5,excelente,excelente,1
4,Very Good phone acording to the cost.,very good phone acording to the cost,7
5,ok,ok,1
5,"Best Price-Value benefit, you have to deal with some chinese at the Lenovo on the Built-in apps, but 99.99% it's english and Lenovo it's a Great Brand",best price value benefit you have to deal with some chinese at the lenovo on the built in apps but it s english and lenovo it s a great brand,30
1,"I am very disappointed to this cellphone the box is not sealed I thought it's a brand new phone,do not buy this phone.",i am very disappointed to this cellphone the box is not sealed i thought it s a brand new phone do not buy this phone,25
5,Very good,very good,2
1,"The A850 comes with Chinese & English language, you just can't have one or the other. The book on the warranty or instructions or heaven knows what it is, it's completly written in Chinese. It is of no use. This phone has things flashing and i need to find just what they mean, so to the internet I go. If I had known from the posting this language thing, I would not have bought this A850 unlocked lenovo android cellphone.",the a comes with chinese english language you just can t have one or the other the book on the warranty or instructions or heaven knows what it is it s completly written in chinese it is of no use this phone has things flashing and i need to find just what they mean so to the internet i go if i had known from the posting this language thing i would not have bought this a unlocked lenovo android cellphone,81
5,Its operating now using my old sim card.,its operating now using my old sim card,8
5,Excelente,excelente,1
5,"goodnight, the product arrived in excellent condition. thank you very much",goodnight the product arrived in excellent condition thank you very much,11
5,"goodnight, the product arrived in excellent condition. thank you very much",goodnight the product arrived in excellent condition thank you very much,11
4,When I first got the phone it was not charging so I had to email the company to see if they could help me on learning how to charge the phone. The company did emailed me back and now the phone is working fine. I had to take it to my phone company so they can help me set it up right. Some things are in Chinese.,when i first got the phone it was not charging so i had to email the company to see if they could help me on learning how to charge the phone the company did emailed me back and now the phone is working fine i had to take it to my phone company so they can help me set it up right some things are in chinese,67
5,very good thanks,very good thanks,3
5,Excelente,excelente,1
5,Excelente telefono.,excelente telefono,2
5,excelente!,excelente,1
3,buen equipo,buen equipo,2
5,excelente,excelente,1
1,Not yet resefed????????,not yet resefed,3
5,"Greetings I am writing to tell you that I am very comfortable with the phone, filled all my expectations. thank you",greetings i am writing to tell you that i am very comfortable with the phone filled all my expectations thank you,21
4,very good product,very good product,3
4,"The phone works well, meets my expectation. Only annoying thing is the message function",the phone works well meets my expectation only annoying thing is the message function,14
3,"Phone was very nice I charged it but could not get it to turn on. it could have been because there was no sims card, but that should not have prevented it from coming on. I went on line looking for a manual (in English) all I could find was a quick start guide. There was no other instructions to be found in, that scared me so I decided to send it back. If there were complete instructions in English I would have kept it",phone was very nice i charged it but could not get it to turn on it could have been because there was no sims card but that should not have prevented it from coming on i went on line looking for a manual in english all i could find was a quick start guide there was no other instructions to be found in that scared me so i decided to send it back if there were complete instructions in english i would have kept it,85
5,wonderful,wonderful,1
1,an function phone.,an function phone,3
1,"Don't buy this phone, I have a lot of issues with it such as: extremely slow, it takes a long time to open up apps ex. internet, messages and also the phone; volume, putting the phone on speaker doesn't help because you still won't be able to hear on it.",don t buy this phone i have a lot of issues with it such as extremely slow it takes a long time to open up apps ex internet messages and also the phone volume putting the phone on speaker doesn t help because you still won t be able to hear on it,53
5,thank you for refund. everything right,thank you for refund everything right,6
1,"Worst phone. Don't ever get this product. after using it for a few months l cant even charge it any more. I got two ,one for me and one for my husband and either phone is working now. my money just went down the toilet.",worst phone don t ever get this product after using it for a few months l cant even charge it any more i got two one for me and one for my husband and either phone is working now my money just went down the toilet,46
1,"bad phone, wouldn't turn on, no Manuel, no headphones, came late, just don't waste your time on this phone",bad phone wouldn t turn on no manuel no headphones came late just don t waste your time on this phone,21
5,Bien....,bien,1
